Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
5007.060000	-13744.665000	3397.500000	8782.245000	-17005.095000	-14025.555000	-1497.105000	13315.320000	-10.577119	-14.358106	-13.982235	-11.378035	-4.375765	-2.975385	0.758650	-8.916908	2.289000	5.539380	-2.731540	0.916196	0.039062	0.371093	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366859.000000	1770062229.583284
5005.980000	-13751.730000	3388.410000	8769.870000	-17021.610000	-14042.880000	-1510.470000	13328.730000	-9.439259	-8.106257	-9.123232	-9.653992	-8.466113	-5.916091	-2.325128	-14.496345	2.289000	5.539380	-2.731540	0.916196	0.039062	0.371093	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366860.000000	1770062229.583294
5011.470000	-13744.890000	3396.960000	8777.745000	-17021.295000	-14039.595000	-1506.690000	13345.020000	-4.282026	0.703954	-0.974211	-4.447113	-9.792502	-7.402264	-4.711194	-11.825654	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366861.000000	1770062229.587269
5016.825000	-13730.580000	3413.070000	8794.305000	-17009.865000	-14033.430000	-1506.645000	13340.655000	1.462425	6.463951	4.763460	0.088356	-8.856696	-6.923595	-5.284338	-3.210766	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366862.000000	1770062229.587278
5017.185000	-13728.915000	3413.835000	8792.325000	-17008.290000	-14024.520000	-1499.985000	13339.530000	5.399950	8.233149	6.813987	2.877812	-5.612739	-4.274302	-4.003544	5.024767	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366863.000000	1770062229.592394
5011.155000	-13738.995000	3404.205000	8786.070000	-17008.605000	-14023.215000	-1498.995000	13334.895000	6.712250	7.838756	6.787250	4.618961	-0.148193	-0.149360	-1.786778	8.107390	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366864.000000	1770062229.592405
5020.380000	-13723.605000	3420.720000	8803.575000	-16993.575000	-14020.515000	-1499.805000	13337.505000	5.590838	6.376946	5.763089	5.383355	5.592633	3.826710	0.518336	6.166829	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366865.000000	1770062229.596065
5001.795000	-13742.280000	3398.715000	8780.895000	-17013.555000	-14031.630000	-1504.080000	13324.365000	2.907600	3.849154	3.817193	4.882796	9.048243	6.155256	2.478028	2.624440	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366866.000000	1770062229.596083
4995.675000	-13748.085000	3392.235000	8772.930000	-17021.745000	-14039.145000	-1507.140000	13324.545000	-0.571112	-0.067924	0.575237	2.769100	8.686286	6.073192	3.646818	0.420283	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366867.000000	1770062229.600361
4991.130000	-13746.600000	3397.545000	8776.350000	-17020.305000	-14045.670000	-1508.895000	13324.230000	-4.139957	-4.827130	-3.482640	-0.560650	4.989746	3.823347	3.672514	0.031823	0.167860	5.646200	-3.967600	0.918394	0.042541	0.372314	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	87.379310	0.000000	-1.000000	-1.000000	366868.000000	1770062229.600370
